Results,EUR/USD Close,EUR/USD High,EUR/USD Low
Average,  1.142,  1.146,  1.138
Minimum,   1.039,   1.042,   1.034
Maximum,   1.251,   1.256,   1.245
Std,   0.049,   0.049,   0.049
# In Calc, 782, 782, 782

Date,EUR/USD Close,EUR/USD High,EUR/USD Low
2016-03-11,1.11529,1.12095,1.10807
2016-03-14,1.1097,1.11757,1.10781
2016-03-15,1.111,1.1125,1.10723
2016-03-16,1.12248,1.12423,1.10581
2016-03-17,1.1316,1.13423,1.12055
2016-03-18,1.12681,1.1337,1.12565
2016-03-21,1.12494,1.1285,1.12347
2016-03-22,1.1219,1.1261,1.11888
2016-03-23,1.1181,1.12233,1.11598
2016-03-24,1.11753,1.11874,1.11443
2016-03-25,1.1162,1.11792,1.11545
2016-03-28,1.11999,1.12198,1.1153
2016-03-29,1.1302,1.1303,1.11691
2016-03-30,1.13369,1.13653,1.1286
2016-03-31,1.13845,1.14116,1.13107
2016-04-01,1.1394,1.14377,1.13347
2016-04-04,1.1396,1.14125,1.13576
2016-04-05,1.1381,1.14051,1.13361
2016-04-06,1.1405,1.14315,1.13268
2016-04-07,1.13724,1.14539,1.13379
2016-04-08,1.13996,1.14192,1.1349
2016-04-11,1.14057,1.14472,1.13725
2016-04-12,1.1393,1.14646,1.13455
2016-04-13,1.12864,1.1391,1.12726
2016-04-14,1.1262,1.12947,1.1234
2016-04-15,1.1285,1.13169,1.12458
2016-04-18,1.13142,1.13322,1.1274
2016-04-19,1.1368,1.13845,1.13038
2016-04-20,1.1298,1.13878,1.12911
2016-04-21,1.1293,1.13972,1.12704
2016-04-22,1.1229,1.13084,1.12185
2016-04-25,1.12626,1.12781,1.12189
2016-04-26,1.12817,1.13396,1.12565
2016-04-27,1.13125,1.13604,1.12721
2016-04-28,1.1352,1.13679,1.1296
2016-04-29,1.14465,1.14591,1.13484
2016-05-02,1.15182,1.15349,1.14486
2016-05-03,1.15055,1.16162,1.15013
2016-05-04,1.1493,1.15293,1.14666
2016-05-05,1.1401,1.1494,1.13862
2016-05-06,1.14018,1.14802,1.13871
2016-05-09,1.13847,1.14196,1.13757
2016-05-10,1.13691,1.14097,1.13586
2016-05-11,1.14234,1.1447,1.13699
2016-05-12,1.1371,1.1429,1.13722
2016-05-13,1.13188,1.13796,1.12832
2016-05-16,1.13195,1.13422,1.13027
2016-05-17,1.1319,1.13482,1.13024
2016-05-18,1.12195,1.13159,1.12196
2016-05-19,1.1202,1.123,1.11803
2016-05-20,1.1214,1.12372,1.11967
2016-05-23,1.12146,1.1243,1.11878
2016-05-24,1.11403,1.12269,1.1133
2016-05-25,1.11604,1.1167,1.11292
2016-05-26,1.11901,1.1217,1.11501
2016-05-27,1.1113,1.12006,1.11119
2016-05-30,1.1134,1.1145,1.10983
2016-05-31,1.11338,1.11732,1.11224
2016-06-01,1.11923,1.1193,1.11143
2016-06-02,1.1147,1.12198,1.11457
2016-06-03,1.13518,1.1354,1.11367
2016-06-06,1.13656,1.13928,1.1327
2016-06-07,1.1359,1.13804,1.13388
2016-06-08,1.13943,1.14105,1.13548
2016-06-09,1.1329,1.14153,1.13057
2016-06-10,1.1261,1.13213,1.12456
2016-06-13,1.1289,1.1303,1.12325
2016-06-14,1.1207,1.12984,1.11892
2016-06-15,1.1265,1.12985,1.11899
2016-06-16,1.123,1.1295,1.11312
2016-06-17,1.12802,1.12963,1.12229
2016-06-20,1.1306,1.13824,1.1286
2016-06-21,1.1249,1.13494,1.12434
2016-06-22,1.1304,1.13375,1.12366
2016-06-23,1.13449,1.1421,1.1317
2016-06-24,1.11219,1.14239,1.09118
2016-06-27,1.10132,1.10836,1.09711
2016-06-28,1.1057,1.11115,1.10106
2016-06-29,1.1107,1.11304,1.10495
2016-06-30,1.1087,1.11543,1.10243
2016-07-01,1.1131,1.11693,1.10723
2016-07-04,1.1142,1.1148,1.1098
2016-07-05,1.1068,1.11864,1.10662
2016-07-06,1.11048,1.11114,1.10293
2016-07-07,1.1054,1.11073,1.10528
2016-07-08,1.10553,1.11192,1.10019
2016-07-11,1.10617,1.10745,1.10159
2016-07-12,1.10639,1.11259,1.10526
2016-07-13,1.1097,1.11197,1.10424
2016-07-14,1.11221,1.11647,1.10887
2016-07-15,1.10698,1.11488,1.10532
2016-07-18,1.10716,1.10842,1.10377
2016-07-19,1.10175,1.10804,1.10002
2016-07-20,1.10173,1.10301,1.09816
2016-07-21,1.10184,1.10593,1.09798
2016-07-22,1.09726,1.10411,1.09558
2016-07-25,1.09903,1.09987,1.09522
2016-07-26,1.09904,1.10295,1.09785
2016-07-27,1.10483,1.10648,1.09619
2016-07-28,1.10726,1.112,1.10527
2016-07-29,1.11836,1.11974,1.10732
2016-08-01,1.11614,1.11833,1.11555
2016-08-02,1.12245,1.12336,1.11625
2016-08-03,1.1147,1.12228,1.11409
2016-08-04,1.11279,1.11563,1.11139
2016-08-05,1.10874,1.11613,1.10458
2016-08-08,1.10826,1.11048,1.10724
2016-08-09,1.11111,1.11224,1.10709
2016-08-10,1.11741,1.119,1.1114
2016-08-11,1.11439,1.11913,1.11362
2016-08-12,1.11594,1.12213,1.11316
2016-08-15,1.1184,1.12035,1.11535
2016-08-16,1.12753,1.13224,1.11778
2016-08-17,1.12814,1.1316,1.12417
2016-08-18,1.13541,1.13573,1.12877
2016-08-19,1.13276,1.13601,1.13044
2016-08-22,1.1323,1.13306,1.12714
2016-08-23,1.1307,1.13551,1.13041
2016-08-24,1.12634,1.13115,1.12455
2016-08-25,1.12822,1.12976,1.12595
2016-08-26,1.11985,1.13406,1.11808
2016-08-29,1.11867,1.1208,1.11584
2016-08-30,1.11403,1.11922,1.11324
2016-08-31,1.11588,1.11653,1.11236
2016-09-01,1.11972,1.1205,1.11277
2016-09-02,1.11602,1.12521,1.11506
2016-09-05,1.11467,1.1183,1.11396
2016-09-06,1.1257,1.12629,1.11411
2016-09-07,1.1244,1.12717,1.1229
2016-09-08,1.1254,1.13273,1.12346
2016-09-09,1.12268,1.1285,1.11984
2016-09-12,1.1234,1.12683,1.12105
2016-09-13,1.12125,1.12603,1.12041
2016-09-14,1.12471,1.1274,1.12138
2016-09-15,1.12426,1.1284,1.12194
2016-09-16,1.11532,1.12501,1.11496
2016-09-19,1.11791,1.11977,1.11508
2016-09-20,1.11565,1.12135,1.11554
2016-09-21,1.11827,1.11966,1.1123
2016-09-22,1.1202,1.12573,1.118
2016-09-23,1.12321,1.12404,1.1194
2016-09-26,1.12572,1.1279,1.12215
2016-09-27,1.12183,1.12589,1.11912
2016-09-28,1.12113,1.12368,1.11821
2016-09-29,1.12172,1.12498,1.11972
2016-09-30,1.12332,1.12506,1.11535
2016-10-03,1.12146,1.12436,1.12054
2016-10-04,1.11976,1.12387,1.11382
2016-10-05,1.12112,1.12332,1.11897
2016-10-06,1.1144,1.12123,1.114
2016-10-07,1.1191,1.1205,1.11047
2016-10-10,1.1133,1.1203,1.11336
2016-10-11,1.1054,1.11421,1.10492
2016-10-12,1.1014,1.10676,1.10047
2016-10-13,1.1049,1.10556,1.09857
2016-10-14,1.0981,1.10577,1.09781
2016-10-17,1.10001,1.1008,1.09643
2016-10-18,1.09804,1.10262,1.09704
2016-10-19,1.09687,1.10046,1.0955
2016-10-20,1.09266,1.10393,1.09161
2016-10-21,1.08724,1.093,1.08597
2016-10-24,1.08743,1.08994,1.08598
2016-10-25,1.08881,1.09048,1.08513
2016-10-26,1.09064,1.09463,1.08748
2016-10-27,1.09015,1.0942,1.08828
2016-10-28,1.0976,1.09917,1.08935
2016-10-31,1.09763,1.09916,1.09359
2016-11-01,1.10579,1.1069,1.09603
2016-11-02,1.1088,1.1123,1.10499
2016-11-03,1.11097,1.11257,1.106
2016-11-04,1.11222,1.1127,1.10803
2016-11-07,1.10461,1.11162,1.10275
2016-11-08,1.10234,1.1067,1.10091
2016-11-09,1.09225,1.12993,1.09203
2016-11-10,1.08913,1.09535,1.08652
2016-11-11,1.08434,1.09232,1.08306
2016-11-14,1.0739,1.08413,1.07094
2016-11-15,1.07187,1.08164,1.07145
2016-11-16,1.0681,1.07594,1.06665
2016-11-17,1.06223,1.07454,1.06205
2016-11-18,1.05934,1.06429,1.05694
2016-11-21,1.06182,1.06491,1.05792
2016-11-22,1.06252,1.06578,1.05839
2016-11-23,1.05546,1.06434,1.05264
2016-11-24,1.05691,1.05853,1.05184
2016-11-25,1.05922,1.06275,1.05388
2016-11-28,1.0596,1.06854,1.05637
2016-11-29,1.06418,1.06495,1.05652
2016-11-30,1.05986,1.06665,1.05529
2016-12-01,1.06482,1.06595,1.05848
2016-12-02,1.06639,1.06902,1.06254
2016-12-05,1.07604,1.0768,1.05063
2016-12-06,1.07151,1.07854,1.06987
2016-12-07,1.0764,1.07683,1.07102
2016-12-08,1.06181,1.08736,1.05975
2016-12-09,1.0551,1.06296,1.05312
2016-12-12,1.06336,1.06516,1.05257
2016-12-13,1.0622,1.06671,1.0604
2016-12-14,1.05213,1.06698,1.05212
2016-12-15,1.0415,1.05393,1.03667
2016-12-16,1.0434,1.04741,1.04007
2016-12-19,1.04033,1.04794,1.03953
2016-12-20,1.03872,1.04178,1.03525
2016-12-21,1.04285,1.04511,1.03828
2016-12-22,1.04356,1.04994,1.04242
2016-12-23,1.04513,1.0469,1.0427
2016-12-26,1.04492,1.0468,1.04419
2016-12-27,1.0455,1.04633,1.04329
2016-12-28,1.0413,1.04796,1.03725
2016-12-29,1.04851,1.0494,1.04093
2016-12-30,1.05316,1.06524,1.04849
2017-01-02,1.04679,1.0537,1.0462
2017-01-03,1.04134,1.049,1.03406
2017-01-04,1.04657,1.04997,1.03903
2017-01-05,1.0589,1.06151,1.04811
2017-01-06,1.05315,1.06226,1.05253
2017-01-09,1.05649,1.05829,1.05111
2017-01-10,1.05582,1.06271,1.0551
2017-01-11,1.0575,1.06231,1.04538
2017-01-12,1.06171,1.06846,1.0572
2017-01-13,1.06455,1.06743,1.05965
2017-01-16,1.05967,1.06358,1.05793
2017-01-17,1.0704,1.07193,1.0598
2017-01-18,1.06397,1.07153,1.06304
2017-01-19,1.06591,1.06766,1.05894
2017-01-20,1.06907,1.07095,1.0625
2017-01-23,1.07472,1.0755,1.06967
2017-01-24,1.07274,1.07748,1.07205
2017-01-25,1.07494,1.07697,1.07114
2017-01-26,1.06914,1.07655,1.06579
2017-01-27,1.06977,1.07251,1.06586
2017-01-30,1.0694,1.07401,1.06205
2017-01-31,1.07947,1.08123,1.06848
2017-02-01,1.07712,1.08074,1.07323
2017-02-02,1.0759,1.08287,1.07561
2017-02-03,1.07743,1.07976,1.07121
2017-02-06,1.07494,1.07986,1.0706
2017-02-07,1.06946,1.075,1.06563
2017-02-08,1.06874,1.07141,1.06407
2017-02-09,1.0659,1.07095,1.06511
2017-02-10,1.06321,1.0668,1.06079
2017-02-13,1.05993,1.06584,1.05921
2017-02-14,1.05732,1.06334,1.0561
2017-02-15,1.0599,1.06092,1.05217
2017-02-16,1.06729,1.06792,1.05909
2017-02-17,1.06077,1.06764,1.06056
2017-02-20,1.06177,1.0633,1.06032
2017-02-21,1.05467,1.0616,1.05259
2017-02-22,1.05705,1.05724,1.04937
2017-02-23,1.0578,1.05954,1.05377
2017-02-24,1.05577,1.06178,1.05574
2017-02-27,1.05867,1.06307,1.05518
2017-02-28,1.05907,1.063,1.05688
2017-03-01,1.05514,1.05891,1.05146
2017-03-02,1.05052,1.0551,1.04951
2017-03-03,1.06121,1.0614,1.05026
2017-03-06,1.05839,1.06401,1.05748
2017-03-07,1.05667,1.06025,1.05584
2017-03-08,1.05442,1.0574,1.05351
2017-03-09,1.05897,1.06153,1.05253
2017-03-10,1.06934,1.06991,1.05728
2017-03-13,1.0654,1.07143,1.06534
2017-03-14,1.0611,1.06626,1.06044
2017-03-15,1.06947,1.07187,1.06047
2017-03-16,1.07593,1.07671,1.07057
2017-03-17,1.07415,1.07826,1.07277
2017-03-20,1.07394,1.07774,1.07254
2017-03-21,1.08084,1.08192,1.07195
2017-03-22,1.0795,1.08246,1.07762
2017-03-23,1.07831,1.08049,1.07681
2017-03-24,1.08142,1.0816,1.07605
2017-03-27,1.08655,1.09062,1.08192
2017-03-28,1.08049,1.08726,1.0799
2017-03-29,1.07601,1.08265,1.07401
2017-03-30,1.06824,1.0769,1.06814
2017-03-31,1.06729,1.07018,1.06703
2017-04-03,1.06648,1.0682,1.06424
2017-04-04,1.06684,1.06744,1.06359
2017-04-05,1.06733,1.0689,1.06356
2017-04-06,1.06456,1.0684,1.06291
2017-04-07,1.0591,1.06672,1.05808
2017-04-10,1.0591,1.06066,1.05698
2017-04-11,1.06063,1.06301,1.05788
2017-04-12,1.06415,1.06584,1.05889
2017-04-13,1.06147,1.06776,1.06092
2017-04-14,1.0623,1.063,1.06064
2017-04-17,1.06395,1.06704,1.06032
2017-04-18,1.07351,1.07357,1.06376
2017-04-19,1.07159,1.07371,1.06998
2017-04-20,1.07232,1.07775,1.07098
2017-04-21,1.06968,1.07381,1.06824
2017-04-24,1.08574,1.09339,1.08212
2017-04-25,1.0929,1.09501,1.08517
2017-04-26,1.08969,1.09508,1.08559
2017-04-27,1.0883,1.09329,1.08518
2017-04-28,1.08988,1.09474,1.08573
2017-05-01,1.09013,1.09238,1.08843
2017-05-02,1.09238,1.09303,1.08884
2017-05-03,1.08895,1.0937,1.08871
2017-05-04,1.09836,1.0984,1.08751
2017-05-05,1.09938,1.1,1.09499
2017-05-08,1.09318,1.10222,1.09163
2017-05-09,1.08703,1.0934,1.08635
2017-05-10,1.08662,1.08981,1.08535
2017-05-11,1.0862,1.0893,1.08392
2017-05-12,1.09234,1.09343,1.08556
2017-05-15,1.09791,1.09894,1.09229
2017-05-16,1.10904,1.10973,1.09772
2017-05-17,1.11459,1.11582,1.10812
2017-05-18,1.10997,1.1172,1.1076
2017-05-19,1.12033,1.12117,1.10991
2017-05-22,1.12334,1.12636,1.11617
2017-05-23,1.1188,1.12681,1.11823
2017-05-24,1.12107,1.12163,1.11688
2017-05-25,1.12131,1.12504,1.11938
2017-05-26,1.1175,1.12345,1.11608
2017-05-29,1.11799,1.119,1.11621
2017-05-30,1.11921,1.12054,1.11096
2017-05-31,1.12407,1.12523,1.11647
2017-06-01,1.12142,1.12567,1.12024
2017-06-02,1.12751,1.12825,1.12052
2017-06-05,1.12544,1.12841,1.12345
2017-06-06,1.12745,1.1284,1.12405
2017-06-07,1.12555,1.12827,1.12041
2017-06-08,1.12117,1.12692,1.11949
2017-06-09,1.11945,1.1216,1.11666
2017-06-12,1.1206,1.12321,1.11922
2017-06-13,1.1207,1.12248,1.11856
2017-06-14,1.11961,1.12957,1.11932
2017-06-15,1.11507,1.1229,1.11323
2017-06-16,1.11964,1.12,1.11387
2017-06-19,1.11471,1.12129,1.11433
2017-06-20,1.11272,1.1165,1.11191
2017-06-21,1.1165,1.11683,1.11275
2017-06-22,1.11528,1.11779,1.11396
2017-06-23,1.11983,1.1209,1.11455
2017-06-26,1.11793,1.12197,1.1172
2017-06-27,1.13478,1.1349,1.11792
2017-06-28,1.13785,1.13908,1.12919
2017-06-29,1.1436,1.1446,1.13748
2017-06-30,1.1418,1.14453,1.13921
2017-07-03,1.13621,1.1427,1.13552
2017-07-04,1.13492,1.1377,1.13362
2017-07-05,1.1339,1.13686,1.13126
2017-07-06,1.14197,1.14245,1.13299
2017-07-07,1.14062,1.14399,1.13798
2017-07-10,1.14012,1.14182,1.13818
2017-07-11,1.14688,1.14797,1.1383
2017-07-12,1.14201,1.14894,1.13919
2017-07-13,1.1404,1.1456,1.13705
2017-07-14,1.1466,1.1469,1.13917
2017-07-17,1.14774,1.1487,1.14349
2017-07-18,1.15582,1.15832,1.14718
2017-07-19,1.15164,1.15551,1.15101
2017-07-20,1.16271,1.16581,1.14794
2017-07-21,1.16748,1.16829,1.16193
2017-07-24,1.16437,1.16842,1.16259
2017-07-25,1.1652,1.17123,1.1631
2017-07-26,1.1727,1.1741,1.1611
2017-07-27,1.16781,1.17766,1.16503
2017-07-28,1.17561,1.17641,1.16713
2017-07-31,1.1829,1.1837,1.1722
2017-08-01,1.18,1.1846,1.1784
2017-08-02,1.1859,1.1911,1.1792
2017-08-03,1.1865,1.1895,1.1829
2017-08-04,1.1771,1.1891,1.1728
2017-08-07,1.179,1.1815,1.177
2017-08-08,1.1754,1.1826,1.1714
2017-08-09,1.1757,1.1766,1.1688
2017-08-10,1.1772,1.1787,1.1703
2017-08-11,1.1825,1.1847,1.1748
